,state,county,happeningOppose,happening,TotalPop
3310,Kentucky,Congressional District 2 (114th Congress),16.961,63.242,484848
3311,Kentucky,Congressional District 3 (114th Congress),11.682,70.433,498061
3312,Kentucky,Congressional District 4 (114th Congress),17.927,62.705,491903
3313,Kentucky,Congressional District 5 (114th Congress),19.011,59.922,492983
3314,Kentucky,Congressional District 6 (114th Congress),15.462,66.07600000000001,484320
3315,Louisiana,Congressional District 1 (114th Congress),17.811,62.368,523059
3316,Louisiana,Congressional District 2 (114th Congress),5.482,77.072,506557
3317,Louisiana,Congressional District 3 (114th Congress),16.563,62.297,495104
3318,Louisiana,Congressional District 4 (114th Congress),14.65,62.507,497276
3319,Louisiana,Congressional District 5 (114th Congress),14.847999999999999,61.898999999999994,492336
3320,Louisiana,Congressional District 6 (114th Congress),17.487000000000002,62.725,496496
3321,Maine,Congressional District 1 (114th Congress),11.267999999999999,73.37899999999999,478173
3322,Maine,Congressional District 2 (114th Congress),12.804,69.44,469786
3323,Maryland,Congressional District 1 (114th Congress),14.777999999999999,67.425,495513
3324,Maryland,Congressional District 2 (114th Congress),7.6739999999999995,74.89,492846
3325,Maryland,Congressional District 3 (114th Congress),9.154,75.09,507439
3326,Maryland,Congressional District 4 (114th Congress),4.7010000000000005,77.277,492461
3327,Maryland,Congressional District 5 (114th Congress),7.872999999999999,73.702,482233
3328,Maryland,Congressional District 6 (114th Congress),10.265,72.497,501440
3329,Maryland,Congressional District 7 (114th Congress),4.918,78.558,484244
3330,Maryland,Congressional District 8 (114th Congress),9.191,77.477,517017
3331,Massachusetts,Congressional District 1 (114th Congress),11.577,72.704,496298
3332,Massachusetts,Congressional District 2 (114th Congress),11.012,73.756,484933
3333,Massachusetts,Congressional District 3 (114th Congress),11.129000000000001,70.891,501032
3334,Massachusetts,Congressional District 4 (114th Congress),11.242,74.084,497030
3335,Massachusetts,Congressional District 5 (114th Congress),9.55,76.661,524203
3336,Massachusetts,Congressional District 6 (114th Congress),12.88,71.532,520165
3337,Massachusetts,Congressional District 7 (114th Congress),4.872,82.56299999999999,484321
3338,Massachusetts,Congressional District 8 (114th Congress),9.846,77.637,530244
3339,Massachusetts,Congressional District 9 (114th Congress),12.187000000000001,71.692,523120
3340,Michigan,Congressional District 1 (114th Congress),14.779000000000002,66.453,504997
3341,Michigan,Congressional District 2 (114th Congress),15.894,62.67100000000001,461188
3342,Michigan,Congressional District 3 (114th Congress),15.182,64.301,466193
3343,Michigan,Congressional District 4 (114th Congress),14.604000000000001,66.95,469460
3344,Michigan,Congressional District 5 (114th Congress),11.470999999999998,70.52199999999999,470272
3345,Michigan,Congressional District 6 (114th Congress),14.44,67.11,465391
3346,Michigan,Congressional District 7 (114th Congress),14.618,65.57,480548
3347,Michigan,Congressional District 8 (114th Congress),14.092,70.016,460512
3348,Michigan,Congressional District 9 (114th Congress),12.110999999999999,70.899,501588
3349,Michigan,Congressional District 10 (114th Congress),16.385,64.407,488070
3350,Michigan,Congressional District 11 (114th Congress),15.081,65.884,493183
3351,Michigan,Congressional District 12 (114th Congress),9.675,72.9,454027
3352,Michigan,Congressional District 13 (114th Congress),5.043,75.419,444852
3353,Michigan,Congressional District 14 (114th Congress),5.171,75.745,459553
3354,Minnesota,Congressional District 1 (114th Congress),14.681,68.592,441635
3355,Minnesota,Congressional District 2 (114th Congress),14.549000000000001,68.592,444317
3356,Minnesota,Congressional District 3 (114th Congress),14.05,70.691,467426
3357,Minnesota,Congressional District 4 (114th Congress),9.834,74.475,446394
3358,Minnesota,Congressional District 5 (114th Congress),7.752999999999999,79.195,458757
3359,Minnesota,Congressional District 6 (114th Congress),18.088,63.356,433537
3360,Minnesota,Congressional District 7 (114th Congress),15.695,64.602,446282
3361,Minnesota,Congressional District 8 (114th Congress),14.565,66.699,460880
3362,Mississippi,Congressional District 1 (114th Congress),15.078,63.228,486451
3363,Mississippi,Congressional District 2 (114th Congress),6.8389999999999995,66.766,463283
3364,Mississippi,Congressional District 3 (114th Congress),13.052999999999999,64.456,488755
3365,Mississippi,Congressional District 4 (114th Congress),18.679000000000002,61.938,491102
3366,Missouri,Congressional District 1 (114th Congress),6.2379999999999995,75.687,495591
3367,Missouri,Congressional District 2 (114th Congress),14.919,70.62,526854
3368,Missouri,Congressional District 3 (114th Congress),19.429000000000002,62.786,508725
3369,Missouri,Congressional District 4 (114th Congress),15.368,67.942,485427
3370,Missouri,Congressional District 5 (114th Congress),10.71,70.618,505029
3371,Missouri,Congressional District 6 (114th Congress),18.319000000000003,63.38,502170
3372,Missouri,Congressional District 7 (114th Congress),18.974,60.551,499310
3373,Missouri,Congressional District 8 (114th Congress),18.471,61.982,505824
3374,Montana,Congressional District (at Large) (114th Congress),15.915,67.181,683960
3375,Nebraska,Congressional District 1 (114th Congress),16.497,68.125,396135
3376,Nebraska,Congressional District 2 (114th Congress),13.564,68.055,401923
3377,Nebraska,Congressional District 3 (114th Congress),20.706,59.805,407171
3378,Nevada,Congressional District 1 (114th Congress),8.805,75.021,442863
3379,Nevada,Congressional District 2 (114th Congress),13.163,70.696,462013
3380,Nevada,Congressional District 3 (114th Congress),13.632,69.783,495748
3381,Nevada,Congressional District 4 (114th Congress),10.987,71.03,447296
3382,New Hampshire,Congressional District 1 (114th Congress),13.664000000000001,69.226,461709
3383,New Hampshire,Congressional District 2 (114th Congress),13.151,70.286,457324
3384,New Jersey,Congressional District 1 (114th Congress),8.965,74.02199999999999,494272
3385,New Jersey,Congressional District 2 (114th Congress),10.946,72.415,504424
3386,New Jersey,Congressional District 3 (114th Congress),11.193,71.126,518937
3387,New Jersey,Congressional District 4 (114th Congress),13.409,68.11,494670
3388,New Jersey,Congressional District 5 (114th Congress),10.96,72.253,509911
3389,New Jersey,Congressional District 6 (114th Congress),8.353,76.135,494467
3390,New Jersey,Congressional District 7 (114th Congress),14.298,70.422,504771
3391,New Jersey,Congressional District 8 (114th Congress),5.112,82.75,516034
3392,New Jersey,Congressional District 9 (114th Congress),7.2139999999999995,77.753,505206
3393,New Jersey,Congressional District 10 (114th Congress),3.926,80.476,483640
3394,New Jersey,Congressional District 11 (114th Congress),12.365,72.518,518731
3395,New Jersey,Congressional District 12 (114th Congress),7.609,78.502,507558
3396,New Mexico,Congressional District 1 (114th Congress),10.133,75.538,464852
3397,New Mexico,Congressional District 2 (114th Congress),12.821,68.953,443254
3398,New Mexico,Congressional District 3 (114th Congress),10.965,72.315,451907
3399,New York,Congressional District 1 (114th Congress),12.905,70.812,493253
3400,New York,Congressional District 2 (114th Congress),11.187999999999999,71.928,490314
3401,New York,Congressional District 3 (114th Congress),11.482000000000001,72.014,504304
3402,New York,Congressional District 4 (114th Congress),9.899,74.163,490567
3403,New York,Congressional District 5 (114th Congress),3.431,81.863,501450
3404,New York,Congressional District 6 (114th Congress),6.797999999999999,78.815,530560
3405,New York,Congressional District 7 (114th Congress),4.904,82.148,485681
3406,New York,Congressional District 8 (114th Congress),3.557,80.355,489722
3407,New York,Congressional District 9 (114th Congress),3.728,82.88,494444
3408,New York,Congressional District 10 (114th Congress),6.4639999999999995,81.664,520887
3409,New York,Congressional District 11 (114th Congress),9.508,74.653,501681
3410,New York,Congressional District 12 (114th Congress),6.61,84.00200000000001,564741
3411,New York,Congressional District 13 (114th Congress),3.653,82.854,503966
3412,New York,Congressional District 14 (114th Congress),4.842,81.943,500912
3413,New York,Congressional District 15 (114th Congress),3.0389999999999997,81.663,436200
3414,New York,Congressional District 16 (114th Congress),4.989,79.372,494962
3415,New York,Congressional District 17 (114th Congress),9.918,72.92699999999999,482875
3416,New York,Congressional District 18 (114th Congress),10.722000000000001,72.194,470886
3417,New York,Congressional District 19 (114th Congress),12.484000000000002,69.815,499376
3418,New York,Congressional District 20 (114th Congress),10.17,76.165,487590
3419,New York,Congressional District 21 (114th Congress),12.293,70.27,489316
3420,New York,Congressional District 22 (114th Congress),14.345999999999998,65.773,479603
3421,New York,Congressional District 23 (114th Congress),13.479000000000001,70.664,474446
3422,New York,Congressional District 24 (114th Congress),11.959000000000001,71.059,480927
3423,New York,Congressional District 25 (114th Congress),12.072000000000001,71.931,481990
3424,New York,Congressional District 26 (114th Congress),9.29,74.417,486058
3425,New York,Congressional District 27 (114th Congress),15.277000000000001,65.17,501871
3426,North Carolina,Congressional District 1 (114th Congress),6.079,74.048,476941
3427,North Carolina,Congressional District 2 (114th Congress),13.449000000000002,68.289,494692
3428,North Carolina,Congressional District 3 (114th Congress),13.663,69.03699999999999,474439
3429,North Carolina,Congressional District 4 (114th Congress),7.247000000000001,78.869,481470
3430,North Carolina,Congressional District 5 (114th Congress),16.084,64.132,503426
3431,North Carolina,Congressional District 6 (114th Congress),14.970999999999998,67.081,520430
3432,North Carolina,Congressional District 7 (114th Congress),14.307,65.046,516844
3433,North Carolina,Congressional District 8 (114th Congress),14.296,66.236,488175
3434,North Carolina,Congressional District 9 (114th Congress),14.402000000000001,68.308,516121
3435,North Carolina,Congressional District 10 (114th Congress),16.383,65.733,511575
3436,North Carolina,Congressional District 11 (114th Congress),15.436,64.987,526771
3437,North Carolina,Congressional District 12 (114th Congress),5.166,77.306,470571
3438,North Carolina,Congressional District 13 (114th Congress),12.967,68.649,513592
3439,North Dakota,Congressional District (at Large) (114th Congress),18.905,60.172,458527
3440,Ohio,Congressional District 1 (114th Congress),13.606,70.824,470979
3441,Ohio,Congressional District 2 (114th Congress),14.789000000000001,68.773,496080
3442,Ohio,Congressional District 3 (114th Congress),7.91,75.67399999999999,461039
3443,Ohio,Congressional District 4 (114th Congress),17.333,60.806999999999995,483755
3444,Ohio,Congressional District 5 (114th Congress),16.704,66.532,483078
3445,Ohio,Congressional District 6 (114th Congress),17.803,59.693000000000005,502195
3446,Ohio,Congressional District 7 (114th Congress),15.177,62.378,488140
3447,Ohio,Congressional District 8 (114th Congress),16.965999999999998,63.301,474794
3448,Ohio,Congressional District 9 (114th Congress),9.339,71.417,479743
3449,Ohio,Congressional District 10 (114th Congress),14.300999999999998,64.271,485609
3450,Ohio,Congressional District 11 (114th Congress),5.3260000000000005,76.959,470529
3451,Ohio,Congressional District 12 (114th Congress),15.198,65.27199999999999,494420
3452,Ohio,Congressional District 13 (114th Congress),10.786,69.938,490133
3453,Ohio,Congressional District 14 (114th Congress),14.104000000000001,67.215,502684
3454,Ohio,Congressional District 15 (114th Congress),14.887,67.236,492537
3455,Ohio,Congressional District 16 (114th Congress),14.107000000000001,68.35600000000001,505396
3456,Oklahoma,Congressional District 1 (114th Congress),17.878,65.03399999999999,500290
3457,Oklahoma,Congressional District 2 (114th Congress),19.061,62.034,501828
3458,Oklahoma,Congressional District 3 (114th Congress),19.951,62.492,494211
3459,Oklahoma,Congressional District 4 (114th Congress),17.512999999999998,63.555,492660
3460,Oklahoma,Congressional District 5 (114th Congress),16.186,67.70100000000001,500034
3461,Oregon,Congressional District 1 (114th Congress),11.308,74.369,534170
3462,Oregon,Congressional District 2 (114th Congress),15.659,65.726,537489
3463,Oregon,Congressional District 3 (114th Congress),8.533999999999999,80.154,554158
3464,Oregon,Congressional District 4 (114th Congress),12.058,71.816,528876
3465,Oregon,Congressional District 5 (114th Congress),12.868,70.084,522683
3466,Pennsylvania,Congressional District 1 (114th Congress),4.612,81.166,461977
3467,Pennsylvania,Congressional District 2 (114th Congress),3.498,81.862,458953
3468,Pennsylvania,Congressional District 3 (114th Congress),16.482,64.756,484494
3469,Pennsylvania,Congressional District 4 (114th Congress),15.899000000000001,65.792,489255
3470,Pennsylvania,Congressional District 5 (114th Congress),16.764,62.177,472764
3471,Pennsylvania,Congressional District 6 (114th Congress),13.164000000000001,69.891,487728
3472,Pennsylvania,Congressional District 7 (114th Congress),11.905999999999999,72.41,487666
3473,Pennsylvania,Congressional District 8 (114th Congress),14.925999999999998,67.199,495929
3474,Pennsylvania,Congressional District 9 (114th Congress),18.791,60.07,488104
3475,Pennsylvania,Congressional District 10 (114th Congress),17.302,64.09899999999999,492963
3476,Pennsylvania,Congressional District 11 (114th Congress),14.842,68.415,494153
3477,Pennsylvania,Congressional District 12 (114th Congress),18.309,62.292,510753
3478,Pennsylvania,Congressional District 13 (114th Congress),8.28,73.949,493196
3479,Pennsylvania,Congressional District 14 (114th Congress),8.685,76.253,493038
3480,Pennsylvania,Congressional District 15 (114th Congress),14.725,68.939,486459
3481,Pennsylvania,Congressional District 16 (114th Congress),13.829,65.979,464891
3482,Pennsylvania,Congressional District 17 (114th Congress),12.039000000000001,69.565,490480
3483,Pennsylvania,Congressional District 18 (114th Congress),15.883,65.905,511937
3484,Rhode Island,Congressional District 1 (114th Congress),9.825,73.315,357309
3485,Rhode Island,Congressional District 2 (114th Congress),11.875,71.369,358852
3486,South Carolina,Congressional District 1 (114th Congress),14.136,68.271,476308
3487,South Carolina,Congressional District 2 (114th Congress),13.569,68.78699999999999,448095
3488,South Carolina,Congressional District 3 (114th Congress),14.642000000000001,64.854,446219
3489,South Carolina,Congressional District 4 (114th Congress),14.532,65.80199999999999,451650
3490,South Carolina,Congressional District 5 (114th Congress),12.728,64.417,450151
3491,South Carolina,Congressional District 6 (114th Congress),7.207000000000001,70.953,424752
3492,South Carolina,Congressional District 7 (114th Congress),13.097999999999999,64.163,465920
3493,South Dakota,Congressional District (at Large) (114th Congress),16.555999999999997,63.998000000000005,544604
3494,Tennessee,Congressional District 1 (114th Congress),18.892,60.213,500686
3495,Tennessee,Congressional District 2 (114th Congress),17.628,62.638000000000005,486947
3496,Tennessee,Congressional District 3 (114th Congress),14.197000000000001,69.678,496476
3497,Tennessee,Congressional District 4 (114th Congress),19.31,57.888999999999996,474979
3498,Tennessee,Congressional District 5 (114th Congress),10.350999999999999,68.6,490070
3499,Tennessee,Congressional District 6 (114th Congress),18.923,61.336999999999996,490929
3500,Tennessee,Congressional District 7 (114th Congress),18.272000000000002,63.223,475426
3501,Tennessee,Congressional District 8 (114th Congress),18.202,59.791000000000004,474868
3502,Tennessee,Congressional District 9 (114th Congress),5.24,74.578,445862
3503,Texas,Congressional District 1 (114th Congress),18.88,59.20399999999999,455055
3504,Texas,Congressional District 2 (114th Congress),15.364,68.673,481434
3505,Texas,Congressional District 3 (114th Congress),15.52,69.21,483376
3506,Texas,Congressional District 4 (114th Congress),20.475,58.849,472667
3507,Texas,Congressional District 5 (114th Congress),13.604000000000001,70.135,461229
3508,Texas,Congressional District 6 (114th Congress),14.258,67.47800000000001,454089
3509,Texas,Congressional District 7 (114th Congress),12.277000000000001,72.305,480027
3510,Texas,Congressional District 8 (114th Congress),18.855999999999998,63.32899999999999,480572
3511,Texas,Congressional District 9 (114th Congress),5.207999999999999,76.20100000000001,447750
3512,Texas,Congressional District 10 (114th Congress),14.356,67.869,479556
3513,Texas,Congressional District 11 (114th Congress),19.367,62.735,465223
3514,Texas,Congressional District 12 (114th Congress),17.255,60.703,473569
3515,Texas,Congressional District 13 (114th Congress),20.464000000000002,61.117,454073
3516,Texas,Congressional District 14 (114th Congress),14.196,66.786,468934
3517,Texas,Congressional District 15 (114th Congress),9.334,72.84100000000001,415141
3518,Texas,Congressional District 16 (114th Congress),7.229,76.673,432472
3519,Texas,Congressional District 17 (114th Congress),15.539000000000001,67.342,433522
3520,Texas,Congressional District 18 (114th Congress),5.348,75.798,447168
3521,Texas,Congressional District 19 (114th Congress),19.533,62.294,434563
3522,Texas,Congressional District 20 (114th Congress),8.556000000000001,75.968,448062
3523,Texas,Congressional District 21 (114th Congress),14.912,70.454,497318
3524,Texas,Congressional District 22 (114th Congress),15.202,69.743,477527
3525,Texas,Congressional District 23 (114th Congress),9.965,71.868,439821
3526,Texas,Congressional District 24 (114th Congress),14.960999999999999,68.997,496678
3527,Texas,Congressional District 25 (114th Congress),15.482999999999999,68.78699999999999,468519
3528,Texas,Congressional District 26 (114th Congress),16.227,67.985,465214
3529,Texas,Congressional District 27 (114th Congress),13.479000000000001,68.07,462837
3530,Texas,Congressional District 28 (114th Congress),8.226,74.067,417932
3531,Texas,Congressional District 29 (114th Congress),6.449,75.476,410043
3532,Texas,Congressional District 30 (114th Congress),5.121,75.545,444131
3533,Texas,Congressional District 31 (114th Congress),14.988,67.139,466702
3534,Texas,Congressional District 32 (114th Congress),13.145999999999999,72.919,474447
3535,Texas,Congressional District 33 (114th Congress),6.086,75.806,408854
3536,Texas,Congressional District 34 (114th Congress),8.371,71.133,419241
3537,Texas,Congressional District 35 (114th Congress),8.03,77.055,442633
3538,Texas,Congressional District 36 (114th Congress),19.113,61.282,466394
3539,Utah,Congressional District 1 (114th Congress),18.71,64.656,405598
3540,Utah,Congressional District 2 (114th Congress),20.099,65.279,426150
3541,Utah,Congressional District 3 (114th Congress),22.491,62.244,383420
3542,Utah,Congressional District 4 (114th Congress),17.492,64.95100000000001,427560
3543,Vermont,Congressional District (at Large) (114th Congress),10.866,72.935,434995
3544,Virginia,Congressional District 1 (114th Congress),12.84,69.574,494273
3545,Virginia,Congressional District 2 (114th Congress),11.472000000000001,71.0,480409
3546,Virginia,Congressional District 3 (114th Congress),5.231,76.19,475484
3547,Virginia,Congressional District 4 (114th Congress),11.200999999999999,68.577,495088
3548,Virginia,Congressional District 5 (114th Congress),12.71,69.90100000000001,504581
3549,Virginia,Congressional District 6 (114th Congress),15.029000000000002,65.79899999999999,491855
3550,Virginia,Congressional District 7 (114th Congress),14.425,65.04,507700
3551,Virginia,Congressional District 8 (114th Congress),7.223,82.025,544139
3552,Virginia,Congressional District 9 (114th Congress),15.997,65.46,498568
3553,Virginia,Congressional District 10 (114th Congress),12.437000000000001,68.902,498583
3554,Virginia,Congressional District 11 (114th Congress),8.517000000000001,75.45,510445
3555,Washington,Congressional District 1 (114th Congress),11.626,73.855,474891
3556,Washington,Congressional District 2 (114th Congress),9.652000000000001,74.517,463758
3557,Washington,Congressional District 3 (114th Congress),14.562000000000001,67.726,460581
3558,Washington,Congressional District 4 (114th Congress),15.380999999999998,65.464,422262
3559,Washington,Congressional District 5 (114th Congress),14.311,69.013,446894
3560,Washington,Congressional District 6 (114th Congress),11.674000000000001,71.796,477285
3561,Washington,Congressional District 7 (114th Congress),6.292000000000001,84.21799999999999,512556
3562,Washington,Congressional District 8 (114th Congress),13.818,68.813,455194
3563,Washington,Congressional District 9 (114th Congress),8.081,78.781,477736
3564,Washington,Congressional District 10 (114th Congress),11.203,71.173,454647
3565,West Virginia,Congressional District 1 (114th Congress),19.533,62.495,427104
3566,West Virginia,Congressional District 2 (114th Congress),16.739,66.12,438312
3567,West Virginia,Congressional District 3 (114th Congress),17.102999999999998,61.565,433198
3568,Wisconsin,Congressional District 1 (114th Congress),14.884,63.845,483504
3569,Wisconsin,Congressional District 2 (114th Congress),9.951,75.837,480656
3570,Wisconsin,Congressional District 3 (114th Congress),13.488,69.223,468588
3571,Wisconsin,Congressional District 4 (114th Congress),6.13,77.809,442966
3572,Wisconsin,Congressional District 5 (114th Congress),16.699,63.63,496903
3573,Wisconsin,Congressional District 6 (114th Congress),16.105999999999998,65.582,491259
3574,Wisconsin,Congressional District 7 (114th Congress),15.228,66.73,498795
3575,Wisconsin,Congressional District 8 (114th Congress),15.523,65.365,488324
3576,Wyoming,Congressional District (at Large) (114th Congress),21.004,60.605,381098
3577,SD,Aberdeen,16.032,64.967,55316
3578,WA,Aberdeen,12.252,70.939,50758
3579,TX,Abilene,19.840999999999998,60.476000000000006,315693
3580,OK,Ada,18.625,62.849,24193
3581,MI,Adrian,14.776,65.023,67368
3582,OH,Akron,12.304,69.747,950074
3583,NM,Alamogordo,15.224,66.11399999999999,42006
3584,GA,Albany,10.061,69.479,498850
3585,OR,Albany,15.613,66.693,80413
3586,NY,Albany-Schenectady-Troy,11.562999999999999,73.176,2978520
3587,NC,Albemarle,18.083,61.073,41508
3588,MN,Albert Lea,13.780999999999999,67.426,21944
3589,AL,Albertville,20.923000000000002,58.905,62506
3590,NM,Albuquerque,10.113,74.971,2390184
3591,LA,Alexandria,16.417,62.511,203720
3592,MN,Alexandria,16.707,65.38,25786
3593,TX,Alice,9.175,71.637,25547
3594,PA-NJ,Allentown-Bethlehem-Easton,13.412,69.95100000000001,2273572
3595,MI,Alma,13.877,67.402,28385
3596,MI,Alpena,15.280999999999999,66.53,21177
3597,PA,Altoona,18.842,61.323,88648
3598,OK,Altus,18.308,63.378,16583
3599,TX,Amarillo,20.444000000000003,59.683,820030
3600,GA,Americus,9.43,68.209,45746
3601,IA,Ames,11.386,73.867,48013
3602,NY,Amsterdam,14.203,66.984,34344
3603,AK,Anchorage,14.295,69.71300000000001,494502
3604,TX,Andrews,17.971,61.074,9816
3605,IN,Angola,18.721,61.115,23022
3606,MI,Ann Arbor,8.18,79.92699999999999,217885
3607,AL,Anniston-Oxford-Jacksonville,16.959,61.76,78667
3608,WI,Appleton,15.716,65.547,304844
3609,FL,Arcadia,11.350999999999999,69.297,23548
3610,OK,Ardmore,18.823,59.396,32019
3611,AR,Arkadelphia,12.022,67.657,13292
3612,KS,Arkansas City-Winfield,17.584,62.703,23436
3613,NC,Asheville,13.464,69.078,1251596
3614,OH,Ashland,18.902,60.276,35059
3615,OH,Ashtabula,12.905999999999999,67.414,69248
3616,OR,Astoria,11.857000000000001,71.818,26677
3617,KS,Atchison,15.35,64.525,10241
3618,OH,Athens,9.256,76.197,34239
3619,TN,Athens,19.418,60.975,36400
3620,TX,Athens,18.029,62.676,54833
3621,GA,Athens-Clarke County,12.562999999999999,69.464,461216
3622,GA,Atlanta-Sandy Springs-Roswell,11.447000000000001,70.343,102423244
3623,NJ,Atlantic City-Hammonton,9.783999999999999,73.45100000000001,186811
3624,IN,Auburn,19.47,61.028,28023
3625,NY,Auburn,12.735999999999999,69.83,55677
3626,AL,Auburn-Opelika,13.790999999999999,66.38600000000001,85595
3627,GA-SC,Augusta-Richmond County,12.700999999999999,66.15100000000001,2655233
3628,ME,Augusta-Waterville,12.595999999999998,70.935,86319
3629,MN,Austin,11.386,72.191,26085
3630,TX,Austin-Round Rock,10.895999999999999,75.056,5912750
3631,GA,Bainbridge,11.519,65.85300000000001,18022
3632,CA,Bakersfield,12.472999999999999,68.914,506477
3633,MD,Baltimore-Columbia-Towson,9.798,73.653,13062553
3634,ME,Bangor,13.273,69.94,105346
3635,WI,Baraboo,12.279000000000002,69.744,43310
3636,KY,Bardstown,16.189,65.66,29371
3637,MA,Barnstable Town,12.623,71.814,164363
3638,VT,Barre,9.711,75.884,41984
3639,OK,Bartlesville,19.469,60.474,35071
3640,LA,Bastrop,11.454,63.835,18255
3641,NY,Batavia,17.33,63.162,41569
3642,AR,Batesville,23.148000000000003,52.467,24806
3643,LA,Baton Rouge,13.77,65.422,4682574
3644,MI,Battle Creek,13.335,68.176,91028
3645,MI,Bay City,15.015,66.017,74904
3646,TX,Bay City,14.634,63.687,23862
3647,NE,Beatrice,16.649,64.399,15418
3648,TX,Beaumont-Port Arthur,15.074000000000002,64.44800000000001,1070248
3649,WI,Beaver Dam,16.511,64.125,62662
3650,WV,Beckley,17.495,60.438,177890
3651,IN,Bedford,19.253,60.45,32015
3652,TX,Beeville,11.477,67.565,22035
3653,OH,Bellefontaine,17.484,62.995,30874
3654,WA,Bellingham,10.988,74.836,132477
3655,MN,Bemidji,12.222999999999999,71.329,27268
3656,OR,Bend-Redmond,13.469000000000001,70.248,115139
3657,SC,Bennettsville,9.821,65.329,19916
3658,VT,Bennington,10.555,73.57300000000001,26102
3659,NH-VT,Berlin,12.472000000000001,69.982,58132
3660,MI,Big Rapids,14.679,67.565,25975
3661,TX,Big Spring,17.527,61.48,49792
3662,VA,Big Stone Gap,18.908,60.08,126543
3663,MT,Billings,17.168,64.635,333789
3664,NY,Binghamton,13.702,67.089,334650
3665,AL,Birmingham-Hoover,15.203,62.876000000000005,5368356
3666,ND,Bismarck,18.423,62.251999999999995,323608
3667,ID,Blackfoot,21.458000000000002,59.339,26974
3668,VA,Blacksburg-Christiansburg-Radford,14.603,67.954,537450
3669,IL,Bloomington,13.705,69.467,229192
3670,IN,Bloomington,11.347999999999999,72.825,185662
3671,PA,Bloomsburg-Berwick,16.345,64.15100000000001,114242
3672,WV-VA,Bluefield,20.311,59.025,151212
3673,AR,Blytheville,11.14,67.96600000000001,28735
3674,LA,Bogalusa,14.002,62.431000000000004,31374
3675,ID,Boise City,16.555999999999997,65.845,2042600
3676,IA,Boone,14.386,67.658,18156
3677,NC,Boone,13.261,70.208,28662
3678,TX,Borger,22.846999999999998,55.493,14501
3679,MA-NH,Boston-Cambridge-Newton,10.152999999999999,75.182,22349411
3680,CO,Boulder,7.727,78.685,195716
3681,KY,Bowling Green,16.891,63.793,409372
3682,MT,Bozeman,13.525,70.64699999999999,58743
3683,PA,Bradford,17.47,62.923,30264
3684,MN,Brainerd,15.812000000000001,65.63,129428
3685,MO,Branson,19.363,60.516000000000005,120392
3686,CO,Breckenridge,9.236,77.20100000000001,20896
3687,WA,Bremerton-Silverdale,10.615,73.377,172157
3688,TX,Brenham,17.534000000000002,59.455,22745
3689,NC,Brevard,14.981,66.255,24445
3690,CT,Bridgeport-Stamford-Norwalk,9.641,73.568,630525
3691,MS,Brookhaven,15.832,63.049,22795
3692,OR,Brookings,14.83,67.137,17579
3693,SD,Brookings,13.719000000000001,69.618,16954
3694,TX,Brownsville-Harlingen,7.475,75.932,237952
3695,TX,Brownwood,22.945,56.416000000000004,25422
3696,GA,Brunswick,15.844000000000001,62.958999999999996,232509
3697,OH,Bucyrus,18.345,61.465,29905
3698,NY,Buffalo-Cheektowaga-Niagara Falls,11.612,72.294,1561634
3699,ID,Burley,20.769000000000002,59.507,52434
3700,IA-IL,Burlington,12.972999999999999,69.64399999999999,66208
3701,NC,Burlington,13.13,67.536,102239
3702,VT,Burlington-South Burlington,10.257,74.947,423636
3703,MT,Butte-Silver Bow,11.419,71.578,23285
3704,MI,Cadillac,16.857,63.7,65604
3705,GA,Calhoun,19.705,58.675,36097
3706,MD,California-Lexington Park,14.97,66.313,70246
3707,MD,Cambridge,12.11,67.146,23154
3708,OH,Cambridge,15.981,63.66,27413
3709,AR,Camden,12.475,65.104,42670
3710,KY,Campbellsville,18.713,59.982,16320
3711,CO,Ca_on City,15.469000000000001,67.253,35756
3712,IL,Canton,14.100999999999999,66.906,26183
3713,OH,Canton-Massillon,14.050999999999998,66.665,556236
3714,FL,Cape Coral-Fort Myers,13.725999999999999,65.939,475182
3715,MO-IL,Cape Girardeau,18.352999999999998,61.727,189057
3716,IL,Carbondale-Marion,15.331,67.868,162652
3717,NM,Carlsbad-Artesia,16.471,62.468,35687
3718,NV,Carson City,14.376,68.27600000000001,38327
3719,WY,Casper,19.508,60.766999999999996,52446
3720,UT,Cedar City,22.322,59.413999999999994,25038
3721,IA,Cedar Rapids,12.657,69.839,522516
3722,GA,Cedartown,18.835,60.003,26817
3723,OH,Celina,22.543000000000003,57.082,27077
3724,IL,Centralia,18.519000000000002,61.456,26707
3725,WA,Centralia,17.104,62.488,52157
3726,PA,Chambersburg-Waynesboro,17.706,62.396,103988
3727,IL,Champaign-Urbana,11.315,72.873,413808
3728,WV,Charleston,15.109000000000002,65.02600000000001,481839
3729,IL,Charleston-Mattoon,15.370999999999999,65.943,78812
3730,SC,Charleston-North Charleston,12.575999999999999,68.434,1396383
3731,NC-SC,Charlotte-Concord-Gastonia,12.783,68.486,15180850
3732,VA,Charlottesville,10.87,72.726,895098
3733,TN-GA,Chattanooga,15.57,66.943,2214696
3734,WY,Cheyenne,17.111,65.12899999999999,62674
3735,IL-IN-WI,Chicago-Naperville-Elgin,9.013,75.495,88178160
3736,CA,Chico,13.546,70.72800000000001,141823
3737,OH,Chillicothe,14.415999999999999,66.346,54217
3738,OH-KY-IN,Cincinnati,15.982000000000001,66.596,21102480
3739,NH-VT,Claremont-Lebanon,10.940999999999999,73.631,620780
